,Unnamed: 0,attention_cost,exp_param,step_size,vm_param,pp_id,ll,AIC,agent_type
0,0,12.1450212819509,0.0078661309183666,0.0035913345918254,1.435678101589205,5f360f4693a88f0023c908ef,-108.619609,225.239218,sparse_max_continuous
0,0,15.326487852556102,0.0801355562431298,1.055247329511639,2.964254635210363,5f360ee993a88f0023c908e8,-71.931319,151.862638,sparse_max_continuous
0,0,8.633260157590462,0.1308985435461594,0.0290504368054456,6.788355329398909,5f360eea93a88f0023c908e9,-60.530721,129.061442,sparse_max_continuous
0,0,18.427619909543235,0.0258033300596649,0.0416151288068871,3.2567150321549976,5f3610a993a88f0023c90912,-81.596142,171.192284,sparse_max_continuous
0,0,26.76924073166705,0.0372829675720551,0.212863657526342,3.6489163281852943,5f36121793a88f0023c9095f,-66.438133,140.876266,sparse_max_continuous
0,0,29.435437014948132,0.0350012912285315,0.1181479274884397,2.89592539452154,5f3612ca93a88f0023c909a0,-75.775185,159.55037,sparse_max_continuous
0,0,4.189961239620798,0.0311926504555117,0.0111872949421339,9.880965378046495,5f360f1993a88f0023c908ea,-51.669567,111.339134,sparse_max_continuous
0,0,6.477938198288511,0.0316818114346529,0.5972477703263888,3.87877256863356,5f36107b93a88f0023c9090e,-78.135948,164.271896,sparse_max_continuous
0,0,18.58653714846222,0.0082686778102995,0.0082013364914571,1.6791492561477184,5f36101b93a88f0023c90907,-104.344653,216.689306,sparse_max_continuous
0,0,2.116261342310976,0.0743931877057632,0.0221156863499203,9.71820072977926,5f360ff993a88f0023c90904,-21.235785,50.47157,sparse_max_continuous
0,0,26.60117560445708,0.0661247721135968,0.0272949102952863,5.687136213590809,5f361ea793a88f0023c90f71,-64.910095,137.82019,sparse_max_continuous
0,0,2.093579355126256,0.0428356927296962,0.0740945769499714,1.5045502836766345,5f361f5693a88f0023c90f72,-91.240285,190.48057,sparse_max_continuous
0,0,0.5964040151938677,0.0271847758908415,0.0424597320311919,2.462110676030459,5f3626b693a88f0023c91063,-95.157026,198.314052,sparse_max_continuous
0,0,25.17296873106577,0.0458030645323534,1.2944519614236496,9.87450429159322,5f362fb593a88f0023c91191,-52.97388,113.94776,sparse_max_continuous
0,0,0.1144673286474007,0.0460150831984638,0.1694838678241333,5.136563281168024,5f362dee93a88f0023c91131,-66.261374,140.522748,sparse_max_continuous
