,closeness,condition,endogenous,exogenous_input,final_goal_distance,final_reached,id,input_cost,pp_id,seconds,total_cost
551,227.13925244219678,97,"[2.0, -67.0, -205.0, -13.199999999999996, -70.0]","[0.0, -15.0, -20.0, 0.0]",227.13925244219678,0.0,551.0,6.25,5f35d6b193a88f0023c8d648,100.43,51649.7
552,182.39246146702445,97,"[4.0, -32.0, -165.0, -10.099999999999998, -70.0]","[0.0, 0.0, 1.0, 8.0]",182.39246146702445,0.0,552.0,0.65,5f35d6b193a88f0023c8d648,31.5,33325.119999999995
553,148.00675660252813,97,"[4.0, 3.0, -130.0, -9.0, -70.0]","[0.0, 0.0, 0.0, 7.0]",148.00675660252813,0.0,553.0,0.49,5f35d6b193a88f0023c8d648,36.497,21964.600000000002
554,124.43074378946707,97,"[4.0, 38.0, -95.0, -9.899999999999999, -70.0]","[0.0, 0.0, 0.0, 6.0]",124.43074378946707,0.0,554.0,0.36,5f35d6b193a88f0023c8d648,50.209,15541.969999999998
555,77.49219315518177,97,"[24.0, 73.0, -10.0, 0.20000000000000107, 0.0]","[0.0, 7.0, 10.0, 8.0]",77.49219315518177,0.0,555.0,2.13,5f35d6b193a88f0023c8d648,46.181,6066.13
556,43.02510894814794,97,"[42.0, 3.0, -7.0, 5.400000000000001, 0.0]","[-14.0, 0.0, 9.0, 1.0]",43.02510894814794,0.0,556.0,2.78,5f35d6b193a88f0023c8d648,84.392,1915.0299999999997
557,46.18538729944787,97,"[40.0, 8.0, -9.0, 19.700000000000003, 0.0]","[1.0, 0.0, -1.0, 6.0]",46.18538729944787,0.0,557.0,0.38,5f35d6b193a88f0023c8d648,51.481,2197.3400000000006
558,41.90751722543344,97,"[40.0, 3.0, -12.0, -1.7999999999999972, 0.0]","[-1.0, 0.0, 0.0, -12.0]",41.90751722543344,0.0,558.0,1.45,5f35d6b193a88f0023c8d648,46.367,1821.9400000000003
559,42.13181695583517,97,"[40.0, 3.0, -12.0, 4.700000000000003, 0.0]","[0.0, 0.0, 0.0, 2.0]",42.13181695583517,0.0,559.0,0.04,5f35d6b193a88f0023c8d648,29.21,1840.83
560,288.84279461326366,110,"[-121.0, -16.0, -259.0, 29.6, 24.0]","[-6.0, -5.0, 8.0, -8.0]",288.84279461326366,0.0,560.0,1.8900000000000001,5f35dab593a88f0023c8dda2,27.067,83432.05000000002
561,32.564397737406416,110,"[-21.0, 22.0, 9.0, 6.200000000000003, 4.0]","[10.0, -2.0, 50.0, -10.0]",32.564397737406416,0.0,561.0,27.04,5f35dab593a88f0023c8dda2,35.883,1089.3700000000001
562,37.88152584044101,110,"[-3.0, -30.0, 22.0, 5.100000000000003, 4.0]","[-10.0, 0.0, 9.0, -3.0]",37.88152584044101,0.0,562.0,1.9000000000000001,5f35dab593a88f0023c8dda2,38.531,1465.8399999999997
563,34.223383818669944,110,"[-11.0, -32.0, 0.0, 3.200000000000003, 4.0]","[0.0, 0.0, -4.0, -2.0]",34.223383818669944,0.0,563.0,0.2,5f35dab593a88f0023c8dda2,20.504,1202.2699999999998
564,36.40178567048601,110,"[-11.0, -34.0, -2.0, 5.300000000000003, 4.0]","[0.0, 0.0, 0.0, 0.0]",36.40178567048601,0.0,564.0,0.0,5f35dab593a88f0023c8dda2,9.862,1356.1200000000003
565,21.517434791350016,110,"[-11.0, -1.0, 17.0, 6.0000000000000036, 4.0]","[7.0, 0.0, 0.0, 0.0]",21.517434791350016,1.0,565.0,0.49,5f35dab593a88f0023c8dda2,16.373,494.5200000000001
566,33.775138785799236,110,"[-5.0, 2.0, 33.0, 2.600000000000003, 4.0]","[1.0, 0.0, 3.0, -3.0]",33.775138785799236,0.0,566.0,0.19,5f35dab593a88f0023c8dda2,26.688,1172.4699999999998
567,16.691614661260306,110,"[-15.0, -5.0, 3.0, 1.9000000000000032, 4.0]","[-1.0, 0.0, -5.0, 0.0]",16.691614661260306,1.0,567.0,0.26,5f35dab593a88f0023c8dda2,15.305,310.58000000000004
568,17.077470538695124,110,"[-15.0, -7.0, 1.0, -0.7999999999999967, 4.0]","[0.0, 0.0, 0.0, -1.0]",17.077470538695124,1.0,568.0,0.01,5f35dab593a88f0023c8dda2,12.962,323.61999999999995
569,18.034688796871432,110,"[-15.0, -9.0, -1.0, -1.499999999999997, 4.0]","[0.0, 0.0, 0.0, 0.0]",18.034688796871432,1.0,569.0,0.0,5f35dab593a88f0023c8dda2,3.353,357.22999999999996
570,238.68470834973908,112,"[-78.0, 32.5, -102.5, -198.3, 1.0]","[0.0, 20.0, 0.0, 0.0]",238.68470834973908,0.0,570.0,4.0,5f35d85593a88f0023c8d7c5,32.868,56974.39000000001
571,205.2320881343851,112,"[0.0, 2.0, 74.0, -191.10000000000002, 11.0]","[-6.0, 1.0, 39.0, 0.0]",205.2320881343851,0.0,571.0,15.58,5f35d85593a88f0023c8d7c5,29.719,42139.790000000015
572,68.86733623424097,112,"[0.0, -3.5, 68.5, 6.099999999999966, 1.0]","[0.0, -1.0, 0.0, 95.0]",68.86733623424097,0.0,572.0,90.26,5f35d85593a88f0023c8d7c5,24.822,4852.549999999999
573,71.19698027304247,112,"[0.0, 1.0, 71.0, 5.099999999999966, 1.0]","[1.0, 0.0, 0.0, -4.0]",71.19698027304247,0.0,573.0,0.17,5f35d85593a88f0023c8d7c5,23.721,5179.019999999999
574,70.77224032062288,112,"[0.0, 0.5, 70.5, 6.099999999999966, 1.0]","[0.0, 0.0, 0.0, -3.0]",70.77224032062288,0.0,574.0,0.09,5f35d85593a88f0023c8d7c5,8.771,5118.81
575,70.34635740391965,112,"[0.0, 0.0, 70.0, -6.900000000000034, 1.0]","[0.0, 0.0, 0.0, -10.0]",70.34635740391965,0.0,575.0,1.0,5f35d85593a88f0023c8d7c5,27.154,5059.710000000002
576,69.77614205443003,112,"[0.0, -0.5, 69.5, 6.099999999999966, 1.0]","[0.0, 0.0, 0.0, 3.0]",69.77614205443003,0.0,576.0,0.09,5f35d85593a88f0023c8d7c5,8.812,4979.899999999998
577,69.61185243907822,112,"[0.0, -1.0, 69.0, 9.099999999999966, 1.0]","[0.0, 0.0, 0.0, -2.0]",69.61185243907822,0.0,577.0,0.04,5f35d85593a88f0023c8d7c5,7.522,4957.040000000001
578,68.79469456288035,112,"[0.0, -1.5, 68.5, 6.099999999999966, 1.0]","[0.0, 0.0, 0.0, -5.0]",68.79469456288035,0.0,578.0,0.25,5f35d85593a88f0023c8d7c5,17.463,4844.189999999999
579,68.04564644413337,112,"[0.0, -2.0, 68.0, 1.099999999999966, 1.0]","[0.0, 0.0, 0.0, -6.0]",68.04564644413337,0.0,579.0,0.36,5f35d85593a88f0023c8d7c5,7.69,4742.05
580,127.90136824913172,107,"[-80.0, 78.0, 24.0, -57.400000000000006, 2.0]","[-15.0, -13.0, 2.0, 20.0]",127.90136824913172,0.0,580.0,7.98,5f35d84893a88f0023c8d7af,46.719,16366.74
581,110.26404672421559,107,"[-48.0, 47.0, 85.0, -20.400000000000006, 2.0]","[-6.0, 0.0, 16.0, 19.0]",110.26404672421559,0.0,581.0,6.529999999999999,5f35d84893a88f0023c8d7af,65.381,12172.669999999998
582,91.00664810880578,107,"[-34.0, -14.0, 83.0, -6.100000000000005, 2.0]","[-12.0, 0.0, 7.0, 4.0]",91.00664810880578,0.0,582.0,2.09,5f35d84893a88f0023c8d7af,30.819,8298.810000000003
583,118.53375046795743,107,"[-16.0, -65.0, 97.0, 12.499999999999996, 2.0]","[-10.0, 0.0, 9.0, 2.0]",118.53375046795743,0.0,583.0,1.85,5f35d84893a88f0023c8d7af,33.741,14068.699999999999
584,156.8286007079066,107,"[0.0, -46.0, 148.0, 23.9, 2.0]","[4.0, 0.0, 8.0, -4.0]",156.8286007079066,0.0,584.0,0.9600000000000001,5f35d84893a88f0023c8d7af,37.746,24614.62
585,107.46925141639352,107,"[-26.0, -12.0, 103.0, 10.799999999999997, 2.0]","[7.0, 0.0, -13.0, -11.0]",107.46925141639352,0.0,585.0,3.3899999999999997,5f35d84893a88f0023c8d7af,52.027,11572.439999999999
586,67.70258488418297,107,"[-52.0, -3.0, 43.0, 4.1999999999999975, 2.0]","[2.0, 0.0, -13.0, -3.0]",67.70258488418297,0.0,586.0,1.82,5f35d84893a88f0023c8d7af,35.994,4608.26
587,65.05351643070496,107,"[-60.0, 1.0, 25.0, -1.4000000000000026, 2.0]","[1.0, 0.0, -4.0, -1.0]",65.05351643070496,0.0,587.0,0.18000000000000002,5f35d84893a88f0023c8d7af,26.062,4256.76
588,82.60895835198505,107,"[-52.0, 25.0, 59.0, -3.2000000000000024, 2.0]","[5.0, 0.0, 4.0, 0.0]",82.60895835198505,0.0,588.0,0.41000000000000003,5f35d84893a88f0023c8d7af,33.943,6849.450000000001
589,64.65477553901181,107,"[-60.0, -1.0, 23.0, -6.8000000000000025, 2.0]","[-5.0, 0.0, -4.0, 0.0]",64.65477553901181,0.0,589.0,0.41000000000000003,5f35d84893a88f0023c8d7af,19.848,4205.86
590,317.1432799224981,111,"[-102.0, -71.5, -285.5, 59.400000000000006, 5.0]","[-12.0, -16.0, 10.0, -20.0]",317.1432799224981,0.0,590.0,9.0,5f35d88193a88f0023c8d7ff,57.523,100588.85999999999
591,269.8260365494776,111,"[-92.0, -49.0, -248.0, 20.300000000000004, -5.0]","[5.0, -1.0, 5.0, -5.0]",269.8260365494776,0.0,591.0,0.76,5f35d88193a88f0023c8d7ff,47.028,72815.85
592,195.99831631929902,111,"[-72.0, -21.5, -180.5, -12.799999999999997, 5.0]","[5.0, 1.0, 10.0, -5.0]",195.99831631929902,0.0,592.0,1.51,5f35d88193a88f0023c8d7ff,36.473,38426.60999999999
593,174.87941559829162,111,"[-72.0, 26.0, -153.0, -35.9, 5.0]","[10.0, 0.0, 0.0, 1.0]",174.87941559829162,0.0,593.0,1.01,5f35d88193a88f0023c8d7ff,26.93,30595.09
594,157.34595641451992,111,"[-62.0, 23.5, -130.5, -57.5, -5.0]","[0.0, -1.0, 5.0, 0.0]",157.34595641451992,0.0,594.0,0.26,5f35d88193a88f0023c8d7ff,15.917,24770.29
595,126.63506623364636,111,"[-48.0, 26.0, -93.0, -66.2, -5.0]","[0.0, 0.0, 7.0, 4.0]",126.63506623364636,0.0,595.0,0.65,5f35d88193a88f0023c8d7ff,20.508,16049.63
596,109.48602650566875,111,"[-36.0, 28.5, -60.5, -78.7, -5.0]","[0.0, 0.0, 6.0, 0.0]",109.48602650566875,0.0,596.0,0.36,5f35d88193a88f0023c8d7ff,22.556,12000.739999999998
597,102.18752370030306,111,"[-26.0, 31.0, -33.0, -87.7, -5.0]","[0.0, 0.0, 5.0, 0.0]",102.18752370030306,0.0,597.0,0.25,5f35d88193a88f0023c8d7ff,16.467,10456.089999999998
598,72.45515854651069,111,"[-14.0, 33.5, -0.5, -62.5, 5.0]","[0.0, 1.0, 6.0, 15.0]",72.45515854651069,0.0,598.0,2.62,5f35d88193a88f0023c8d7ff,29.023,5266.170000000001
599,80.01874780324921,111,"[-12.0, 41.0, 8.0, -67.0, 5.0]","[2.0, 0.0, 1.0, 0.0]",80.01874780324921,0.0,599.0,0.05,5f35d88193a88f0023c8d7ff,35.697,6419.470000000001
600,227.16940815171395,116,"[82.0, 38.5, -71.5, -193.8, -27.0]","[0.0, -3.0, -12.0, 0.0]",227.16940815171395,0.0,600.0,1.53,5f35d80393a88f0023c8d729,43.832,51607.47
601,215.32728577679146,116,"[66.0, 52.0, -98.0, -172.20000000000002, -7.0]","[0.0, 2.0, -8.0, 15.0]",215.32728577679146,0.0,601.0,2.93,5f35d80393a88f0023c8d729,27.65,46370.30000000002
602,166.54485882188018,116,"[72.0, 25.5, -97.5, -111.30000000000001, 3.0]","[-6.0, 1.0, 3.0, 33.0]",166.54485882188018,0.0,602.0,11.350000000000001,5f35d80393a88f0023c8d729,25.877,27753.000000000004
603,161.14034255890112,116,"[122.0, 24.0, 26.0, -98.9, -7.0]","[0.0, -1.0, 25.0, 0.0]",161.14034255890112,0.0,603.0,6.26,5f35d80393a88f0023c8d729,19.716,25988.280000000002
604,130.59368284875038,116,"[122.0, 17.5, 23.5, -36.10000000000001, 3.0]","[-2.0, 1.0, 0.0, 25.0]",130.59368284875038,0.0,604.0,6.3,5f35d80393a88f0023c8d729,34.313,17083.079999999998
605,119.53999330767925,116,"[114.0, 11.0, -1.0, 34.099999999999994, 3.0]","[-1.0, 0.0, -4.0, 30.0]",119.53999330767925,0.0,605.0,9.17,5f35d80393a88f0023c8d729,25.761,14327.350000000002
606,114.33105439905643,116,"[102.0, 19.5, -26.5, 39.699999999999996, 3.0]","[2.0, 0.0, -6.0, 0.0]",114.33105439905643,0.0,606.0,0.39999999999999997,5f35d80393a88f0023c8d729,12.368,13109.53
607,115.35094277898209,116,"[100.0, 13.0, -36.0, 42.8, 3.0]","[-1.0, 0.0, -1.0, -1.0]",115.35094277898209,0.0,607.0,0.03,5f35d80393a88f0023c8d729,17.649,13343.81
608,118.16708509563904,116,"[102.0, 11.5, -32.5, 48.599999999999994, 3.0]","[0.0, 0.0, 1.0, 0.0]",118.16708509563904,0.0,608.0,0.01,5f35d80393a88f0023c8d729,9.139,14001.439999999997
609,117.56683205734515,116,"[102.0, 10.0, -34.0, 46.39999999999999, 3.0]","[0.0, 0.0, 0.0, -4.0]",117.56683205734515,0.0,609.0,0.16,5f35d80393a88f0023c8d729,9.396,13860.099999999999
610,264.60982597023866,113,"[-70.0, -79.0, 77.0, -229.4, 18.0]","[0.0, -20.0, 0.0, 0.0]",264.60982597023866,0.0,610.0,4.0,5f35d5ea93a88f0023c8d5fd,114.149,70022.35999999999
611,255.49410952113945,113,"[-70.0, -63.0, 83.0, -221.8, 18.0]","[5.0, 0.0, 0.0, 0.0]",255.49410952113945,0.0,611.0,0.25,5f35d5ea93a88f0023c8d5fd,94.659,65281.49
612,251.52820915356594,113,"[-70.0, -22.0, 104.0, -216.20000000000002, 18.0]","[10.0, 0.0, 0.0, 0.0]",251.52820915356594,0.0,612.0,1.0,5f35d5ea93a88f0023c8d5fd,18.972,63271.69000000001
613,229.80559175094066,113,"[-60.0, -31.0, 120.0, -183.10000000000002, 18.0]","[0.0, 0.0, 5.0, 12.0]",229.80559175094066,0.0,613.0,1.69,5f35d5ea93a88f0023c8d5fd,70.657,52817.55000000001
614,228.95632771338734,113,"[-60.0, -40.0, 111.0, -174.00000000000003, 68.0]","[0.0, 5.0, 0.0, 0.0]",228.95632771338734,0.0,614.0,0.25,5f35d5ea93a88f0023c8d5fd,26.129,52428.190000000024
615,154.40534317179572,113,"[-60.0, -74.0, 77.0, -64.90000000000003, 68.0]","[0.0, 0.0, 0.0, 50.0]",154.40534317179572,0.0,615.0,25.0,5f35d5ea93a88f0023c8d5fd,29.699,23873.2
616,232.74887754831386,113,"[0.0, -108.0, 193.0, 25.199999999999967, 68.0]","[0.0, 0.0, 30.0, 30.0]",232.74887754831386,0.0,616.0,18.0,5f35d5ea93a88f0023c8d5fd,50.301,54222.23
617,172.8376116474652,113,"[-50.0, -142.0, 34.0, 37.79999999999997, 68.0]","[0.0, 0.0, -25.0, 0.0]",172.8376116474652,0.0,617.0,6.25,5f35d5ea93a88f0023c8d5fd,39.811,29929.279999999995
618,258.2250181527731,113,"[-50.0, -210.0, -34.0, 50.39999999999997, 128.0]","[0.0, 6.0, 0.0, 0.0]",258.2250181527731,0.0,618.0,0.36,5f35d5ea93a88f0023c8d5fd,88.99,66736.95999999999
619,252.85964486252053,113,"[-50.0, -149.0, -23.0, 57.99999999999997, 188.0]","[25.0, 6.0, 0.0, 0.0]",252.85964486252053,0.0,619.0,6.61,5f35d5ea93a88f0023c8d5fd,68.179,64001.41
620,374.32973432523363,114,"[-263.0, 80.5, 208.5, -23.5, -143.0]","[50.0, 0.0, -30.0, 104.0]",374.32973432523363,0.0,620.0,142.16,5f35d70093a88f0023c8d662,109.722,140264.91
621,471.23174765713736,114,"[-183.0, 67.0, 429.0, -5.599999999999994, -3.0]","[-17.0, 14.0, 40.0, 0.0]",471.23174765713736,0.0,621.0,20.85,5f35d70093a88f0023c8d662,68.996,222222.37
622,359.06371300926526,114,"[-355.0, 8.5, -35.5, -39.49999999999999, -3.0]","[-12.0, 0.0, -86.0, 3.0]",359.06371300926526,0.0,622.0,75.49000000000001,5f35d70093a88f0023c8d662,67.449,129165.25
623,342.9012248447066,114,"[-341.0, 10.0, 1.0, -34.5, -3.0]","[0.0, 0.0, 7.0, 20.0]",342.9012248447066,0.0,623.0,4.49,5f35d70093a88f0023c8d662,80.162,117824.24000000002
624,343.0579397128129,114,"[-341.0, 11.5, 2.5, -35.5, -3.0]","[0.0, 0.0, 0.0, 17.0]",343.0579397128129,0.0,624.0,2.89,5f35d70093a88f0023c8d662,30.514,117934.62999999999
625,342.7328551510637,114,"[-341.0, 3.0, -2.0, -34.099999999999994, -3.0]","[-2.0, 0.0, 0.0, 18.0]",342.7328551510637,0.0,625.0,3.2800000000000002,5f35d70093a88f0023c8d662,32.852,117714.97
626,343.8281402096111,114,"[-337.0, 4.5, 9.5, -67.3, -3.0]","[0.0, 0.0, 2.0, 0.0]",343.8281402096111,0.0,626.0,0.04,5f35d70093a88f0023c8d662,48.519,118466.98999999998
627,338.80857427166745,114,"[-337.0, 6.0, 11.0, -32.5, -3.0]","[0.0, 0.0, 0.0, 34.0]",338.80857427166745,0.0,627.0,11.56,5f35d70093a88f0023c8d662,27.771,115052.01
628,338.8146838612518,114,"[-337.0, 7.5, 12.5, -31.700000000000003, -3.0]","[0.0, 0.0, 0.0, 17.0]",338.8146838612518,0.0,628.0,2.89,5f35d70093a88f0023c8d662,31.577,115059.04
629,343.36728149315564,114,"[-337.0, 4.0, 11.0, -64.7, -3.0]","[-1.0, 0.0, 0.0, 0.0]",343.36728149315564,0.0,629.0,0.01,5f35d70093a88f0023c8d662,24.772,118164.74999999999
630,271.6566951135201,121,"[186.0, -151.0, -21.0, -124.4, 22.0]","[0.0, 20.0, -20.0, 0.0]",271.6566951135201,0.0,630.0,8.0,5f35db0c93a88f0023c8deda,26.032,73805.36
631,338.26149647868584,121,"[86.0, -162.0, -282.0, -27.80000000000001, 22.0]","[0.0, 0.0, -50.0, 50.0]",338.26149647868584,0.0,631.0,50.0,5f35db0c93a88f0023c8deda,21.599,114478.84
632,582.1275118047591,121,"[186.0, -173.0, -43.0, 3.79999999999999, 522.0]","[0.0, 50.0, 50.0, 0.0]",582.1275118047591,0.0,632.0,50.0,5f35db0c93a88f0023c8deda,37.311,338980.44
633,709.3321929815395,121,"[86.0, -434.0, -554.0, 0.3999999999999915, 22.0]","[0.0, -50.0, -50.0, 0.0]",709.3321929815395,0.0,633.0,50.0,5f35db0c93a88f0023c8deda,19.904,503310.16
634,467.2247853014649,121,"[86.0, -195.0, -415.0, -13.000000000000007, 22.0]","[50.0, 0.0, 0.0, 0.0]",467.2247853014649,0.0,634.0,25.0,5f35db0c93a88f0023c8deda,19.112,218482.0
635,482.1710899670365,121,"[86.0, -206.0, -426.0, -26.400000000000006, 22.0]","[0.0, 0.0, 0.0, 0.0]",482.1710899670365,0.0,635.0,0.0,5f35db0c93a88f0023c8deda,6.88,232671.96
636,497.03323832516475,121,"[86.0, -217.0, -437.0, -39.800000000000004, 2.0]","[0.0, -2.0, 0.0, 0.0]",497.03323832516475,0.0,636.0,0.04,5f35db0c93a88f0023c8deda,15.328,247225.08000000002
637,335.5494598416156,121,"[86.0, -18.0, -318.0, -61.2, 2.0]","[40.0, 0.0, 0.0, 0.0]",335.5494598416156,0.0,637.0,16.0,5f35db0c93a88f0023c8deda,28.23,112792.48
638,304.8595742304972,121,"[86.0, 56.0, -274.0, -85.60000000000001, 2.0]","[15.0, 0.0, 0.0, 0.0]",304.8595742304972,0.0,638.0,2.25,5f35db0c93a88f0023c8deda,17.391,93140.65000000001
639,334.1964242776993,121,"[76.0, 55.0, -300.0, -113.5, 2.0]","[0.0, 0.0, -5.0, 0.0]",334.1964242776993,0.0,639.0,0.25,5f35db0c93a88f0023c8deda,9.314,111888.79
640,187.7411782215079,120,"[11.0, 76.5, -169.5, -21.5, -9.0]","[27.0, 14.0, -50.0, -45.0]",187.7411782215079,0.0,640.0,54.5,5f35d62993a88f0023c8d613,65.149,35301.24999999999
641,92.56349172324907,120,"[79.0, 1.0, -43.0, 6.0, 21.0]","[-16.0, 3.0, 34.0, 12.0]",92.56349172324907,0.0,641.0,15.65,5f35d62993a88f0023c8d613,66.787,8638.15
642,197.4044072456337,120,"[9.0, 65.5, -183.5, -22.000000000000004, 21.0]","[15.0, 0.0, -35.0, -2.0]",197.4044072456337,0.0,642.0,14.54,5f35d62993a88f0023c8d613,52.361,39053.19
643,400.8512941228954,120,"[-67.0, 55.0, -384.0, -72.60000000000001, 21.0]","[0.0, 0.0, -38.0, 0.0]",400.8512941228954,0.0,643.0,14.44,5f35d62993a88f0023c8d613,21.08,160780.89
644,213.97240476285722,120,"[23.0, 159.5, -100.5, -96.30000000000001, 21.0]","[23.0, 0.0, 45.0, 0.0]",213.97240476285722,0.0,644.0,25.54,5f35d62993a88f0023c8d613,17.271,45908.86
645,439.4377771653229,120,"[87.0, 374.0, 184.0, -106.60000000000001, 21.0]","[45.0, 0.0, 32.0, 0.0]",439.4377771653229,0.0,645.0,30.490000000000002,5f35d62993a88f0023c8d613,14.592,193260.72
646,289.73550006859705,120,"[-3.0, 263.5, -111.5, -40.400000000000006, 21.0]","[-20.0, 0.0, -45.0, 52.0]",289.73550006859705,0.0,646.0,51.29,5f35d62993a88f0023c8d613,27.903,84153.11
647,267.87093907327835,120,"[57.0, 253.0, 28.0, -57.2, 21.0]","[0.0, 0.0, 30.0, 0.0]",267.87093907327835,0.0,647.0,9.0,5f35d62993a88f0023c8d613,7.902,71970.29
648,398.0433393488704,120,"[57.0, 242.5, 17.5, -74.0, 301.0]","[0.0, 28.0, 0.0, 0.0]",398.0433393488704,0.0,648.0,7.84,5f35d62993a88f0023c8d613,8.515,158661.79
649,438.8717808198654,120,"[57.0, -148.0, -277.0, -11.200000000000003, 301.0]","[-48.0, 0.0, 0.0, 35.0]",438.8717808198654,0.0,649.0,35.29,5f35d62993a88f0023c8d613,30.8,192867.02
650,181.89395262075098,117,"[140.0, 116.0, -3.0, 2.0999999999999943, -4.0]","[9.0, -6.0, -8.0, 25.0]",181.89395262075098,0.0,650.0,8.06,5f35dc7593a88f0023c8e5d3,63.106,33093.47
651,210.52515289152507,117,"[80.0, 68.0, -181.0, -22.800000000000008, -4.0]","[-10.0, 0.0, -30.0, -4.0]",210.52515289152507,0.0,651.0,10.16,5f35dc7593a88f0023c8e5d3,153.227,44339.060000000005
652,401.1163048294098,117,"[0.0, 320.0, -229.0, -77.70000000000002, -4.0]","[50.0, 0.0, -40.0, 0.0]",401.1163048294098,0.0,652.0,41.0,5f35dc7593a88f0023c8e5d3,39.684,160953.50999999998
653,425.91332451568127,117,"[0.0, 372.0, -197.0, -64.60000000000002, 6.0]","[10.0, 1.0, 0.0, 35.0]",425.91332451568127,0.0,653.0,13.26,5f35dc7593a88f0023c8e5d3,76.09,181474.64000000004
654,554.5748371500459,117,"[100.0, 519.0, 140.0, -92.50000000000003, 6.0]","[30.0, 0.0, 50.0, 0.0]",554.5748371500459,0.0,654.0,34.0,5f35dc7593a88f0023c8e5d3,79.453,307659.73
655,374.64698050297966,117,"[68.0, 366.0, -33.0, -25.600000000000023, 6.0]","[-30.0, 0.0, -16.0, 50.0]",374.64698050297966,0.0,655.0,36.56,5f35dc7593a88f0023c8e5d3,62.09,140503.40000000002
656,291.7140551978941,117,"[68.0, 263.0, -96.0, 45.299999999999976, 6.0]","[-20.0, 0.0, 0.0, 50.0]",291.7140551978941,0.0,656.0,29.0,5f35dc7593a88f0023c8e5d3,61.258,85269.12999999999
657,240.974189489248,117,"[92.0, 210.0, -69.0, 26.599999999999977, 6.0]","[-10.0, 0.0, 12.0, 0.0]",240.974189489248,0.0,657.0,2.44,5f35dc7593a88f0023c8e5d3,53.272,58243.04000000001
658,203.21075266825818,117,"[112.0, 157.0, -52.0, 36.89999999999998, 6.0]","[-10.0, 0.0, 10.0, 10.0]",203.21075266825818,0.0,658.0,3.0,5f35dc7593a88f0023c8e5d3,22.043,41472.090000000004
659,171.8005820711909,117,"[132.0, 104.0, -35.0, -3.8000000000000256, 6.0]","[-10.0, 0.0, 10.0, -20.0]",171.8005820711909,0.0,659.0,6.0,5f35dc7593a88f0023c8e5d3,21.517,29698.919999999995
660,27.685013996745603,124,"[-1.0, -2.5, -27.5, 1.3999999999999986, 1.0]","[10.0, -1.0, 3.0, 30.0]",27.685013996745603,1.0,660.0,10.1,5f35da6493a88f0023c8dc69,69.186,776.56
661,23.185340195908278,124,"[-1.0, 7.0, -22.0, -1.6000000000000019, 1.0]","[2.0, 0.0, 0.0, 0.0]",23.185340195908278,1.0,661.0,0.04,5f35da6493a88f0023c8dc69,17.423,547.7
662,34.066112193791646,124,"[-5.0, 6.5, -32.5, -6.000000000000002, 1.0]","[0.0, 0.0, -2.0, 0.0]",34.066112193791646,0.0,662.0,0.04,5f35da6493a88f0023c8dc69,27.05,1170.68
663,29.3148426569204,124,"[-1.0, -4.0, -29.0, -0.6000000000000014, 1.0]","[-2.0, 0.0, 2.0, 4.0]",29.3148426569204,1.0,663.0,0.24,5f35da6493a88f0023c8dc69,25.649,869.78
664,32.02592699673188,124,"[-1.0, 30.5, -8.5, -4.600000000000001, 1.0]","[7.0, 0.0, 0.0, 0.0]",32.02592699673188,0.0,664.0,0.49,5f35da6493a88f0023c8dc69,37.796,1036.5700000000002
665,31.688483712541373,124,"[-1.0, 30.0, -9.0, -4.600000000000001, 1.0]","[0.0, 0.0, 0.0, 2.0]",31.688483712541373,0.0,665.0,0.04,5f35da6493a88f0023c8dc69,12.681,1015.1099999999999
666,30.53424307232783,124,"[3.0, 29.5, 0.5, -7.200000000000001, 1.0]","[0.0, 0.0, 2.0, 0.0]",30.53424307232783,0.0,666.0,0.04,5f35da6493a88f0023c8dc69,12.973,943.33
667,31.221947408834062,124,"[5.0, 29.0, 5.0, -9.100000000000001, 1.0]","[0.0, 0.0, 1.0, 0.0]",31.221947408834062,0.0,667.0,0.01,5f35da6493a88f0023c8dc69,18.569,985.81
668,29.317230428538096,124,"[5.0, 28.5, 4.5, 0.9999999999999982, 1.0]","[0.0, 0.0, 0.0, 6.0]",29.317230428538096,1.0,668.0,0.36,5f35da6493a88f0023c8dc69,13.482,870.86
669,30.265491900843113,124,"[-1.0, 28.0, -11.0, -3.0000000000000018, 1.0]","[0.0, 0.0, -3.0, 0.0]",30.265491900843113,0.0,669.0,0.09,5f35da6493a88f0023c8dc69,13.526,927.4500000000002
670,245.81851028756967,122,"[237.0, 16.5, -58.5, 23.200000000000003, -5.0]","[-24.0, 3.0, 40.0, 0.0]",245.81851028756967,0.0,670.0,21.85,5f35dba493a88f0023c8e193,52.772,60448.58999999999
671,642.7147501030298,122,"[3.0, 19.0, -641.0, -42.500000000000014, -5.0]","[0.0, 0.0, -117.0, 0.0]",642.7147501030298,0.0,671.0,136.89000000000001,5f35dba493a88f0023c8e193,35.737,413240.99000000005
672,1579.8828247689764,122,"[3.0, -978.5, -1238.5, -68.20000000000002, -5.0]","[-200.0, 0.0, 0.0, 0.0]",1579.8828247689764,0.0,672.0,400.0,5f35dba493a88f0023c8e193,18.106,2496588.4800000004
673,628.3986075732504,122,"[3.0, 524.0, -336.0, -85.90000000000003, -5.0]","[300.0, 0.0, 0.0, 34.0]",628.3986075732504,0.0,673.0,911.56,5f35dba493a88f0023c8e193,48.719,396355.1099999999
